,,239365,115,2634,11333,753,2527,,,,,,,,,
81276,7/21/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
81277,7/26/2018,5,0,0,0,0,0,KENAI,30,,,,,,,
81277,7/29/2018,7,0,0,0,0,0,KENAI,31,,,,,,,
81278,7/28/2018,8,0,0,0,0,0,KENAI,30,,,,,,,
81278,7/29/2018,7,0,0,0,0,0,KENAI,31,,,,,,,
81279,7/20/2018,14,0,0,0,0,0,KENAI,29,,,,,,,
81279,7/24/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
81280,6/18/2018,16,1,0,0,0,0,KASILOF,25,,,,,,,
81280,6/19/2018,14,0,0,0,0,0,KASILOF,25,,,,,,,
81281,7/18/2018,7,0,0,0,0,0,KENAI,29,,,,,,,
81281,7/19/2018,12,0,0,0,0,0,KENAI,29,,,,,,,
81284,7/13/2018,20,0,0,0,0,0,KENAI,28,,,,,,,
81284,8/3/2018,25,0,0,0,0,0,KASILOF,31,,,,,,,
81286,7/20/2018,20,0,0,0,0,0,KENAI,29,,,,,,,
81286,7/29/2018,15,0,0,0,0,0,KENAI,31,,,,,,,
81287,7/28/2018,4,0,0,0,0,0,KASILOF,30,,,,,,,
81287,7/29/2018,7,0,0,0,0,0,KASILOF,31,,,,,,,
81289,7/21/2018,3,0,0,0,0,0,KENAI,29,,,,,,,
81289,7/24/2018,20,0,0,0,0,0,KENAI,30,,,,,,,
81291,7/23/2018,4,0,0,0,0,0,KASILOF,30,,,,,,,
81291,7/24/2018,31,0,0,0,0,0,KASILOF,30,,,,,,,
81294,7/18/2018,35,0,0,0,0,0,KASILOF,29,,,,,,,
81295,6/22/2018,12,0,0,0,0,2,KASILOF,25,,,,,,,
81295,6/23/2018,8,0,0,0,0,0,KASILOF,25,,,,,,,
81295,6/24/2018,14,0,0,0,0,0,KASILOF,26,,,,,,,
81296,6/22/2018,35,0,0,0,0,0,KASILOF,25,,,,,,,
81309,6/24/2018,1,0,0,0,0,0,KENAI,26,,,,,,,
81310,7/15/2018,55,0,0,0,0,0,KENAI,29,,,,,,,
81311,7/24/2018,3,0,0,0,0,0,KENAI,30,,,,,,,
81312,7/17/2018,8,0,0,8,0,0,KENAI,29,,,,,,,
81312,7/18/2018,4,0,0,2,0,0,KENAI,29,,,,,,,
81313,6/27/2018,12,0,0,0,0,0,KASILOF,26,,,,,,,
81313,7/26/2018,11,0,0,1,0,0,KENAI,30,,,,,,,
81315,6/18/2018,14,0,0,0,0,0,KASILOF,25,,,,,,,
81315,6/19/2018,5,0,0,0,0,0,KASILOF,25,,,,,,,
81315,6/20/2018,4,0,0,0,1,0,KASILOF,25,,,,,,,
81315,6/21/2018,7,0,0,0,0,0,KASILOF,25,,,,,,,
81319,7/13/2018,13,0,0,0,0,0,KENAI,28,,,,,,,
81319,7/21/2018,8,0,0,0,0,0,KENAI,29,,,,,,,
81321,7/14/2018,5,0,0,0,0,0,KENAI,28,,,,,,,
81321,7/23/2018,8,0,0,0,0,0,KENAI,30,,,,,,,
81322,7/20/2018,18,0,0,0,0,0,KENAI,29,,,,,,,
81323,7/10/2018,6,0,0,0,0,0,KASILOF,28,,,,,,,
81323,7/11/2018,20,0,0,0,0,0,KASILOF,28,,,,,,,
81325,7/23/2018,11,0,0,0,0,0,KENAI,30,,,,,,,
81325,7/26/2018,9,0,0,0,0,0,KENAI,30,,,,,,,
81326,7/15/2018,6,0,0,1,0,0,KENAI,29,,,,,,,
81326,7/16/2018,7,0,0,0,0,0,KENAI,29,,,,,,,
81326,7/24/2018,9,0,0,0,0,0,KENAI,30,,,,,,,
81327,7/21/2018,9,0,0,0,0,0,KENAI,29,,,,,,,
81327,7/22/2018,14,0,0,0,0,0,KENAI,30,,,,,,,
81327,7/28/2018,11,0,0,0,0,0,KENAI,30,,,,,,,
81330,6/19/2018,4,0,0,0,0,0,KASILOF,25,,,,,,,
81330,6/20/2018,13,0,0,0,0,0,KASILOF,25,,,,,,,
81333,6/19/2018,4,0,0,0,0,0,KASILOF,25,,,,,,,
81333,6/20/2018,15,0,0,0,0,0,KASILOF,25,,,,,,,
81334,7/20/2018,0,0,0,0,0,0,KASILOF,29,,,,,,,
81335,7/23/2018,4,0,0,0,0,0,KENAI,30,,,,,,,
81335,7/24/2018,2,0,0,0,0,0,KENAI,30,,,,,,,
81336,7/21/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
81337,6/19/2018,7,0,0,0,0,0,KASILOF,25,,,,,,,
81337,6/20/2018,19,0,0,0,0,0,KASILOF,25,,,,,,,
81337,6/21/2018,19,0,0,0,0,0,KASILOF,25,,,,,,,
81338,7/22/2018,3,0,0,0,0,0,KASILOF,30,Y,7,0,,3,,
81339,7/21/2018,8,0,0,0,0,0,KENAI,29,,,,,,,
81339,7/25/2018,4,0,0,1,0,0,KENAI,30,,,,,,,
81339,7/27/2018,10,0,0,2,0,0,KENAI,30,,,,,,,
81340,7/10/2018,25,0,0,0,0,0,KASILOF,28,,,,,,,
81341,7/27/2018,4,0,0,4,0,0,KENAI,30,,,,,,,
81342,6/22/2018,12,0,0,0,0,0,KASILOF,25,,,,,,,
81342,6/23/2018,13,0,0,0,0,0,KASILOF,25,,,,,,,
81342,6/24/2018,0,0,0,0,0,1,KASILOF,26,,,,,,,
81343,8/4/2018,14,0,0,1,0,0,KASILOF,31,,,,,,,
81344,6/19/2018,12,0,0,0,0,0,KASILOF,25,,,,,,,
81344,6/20/2018,18,0,0,0,0,0,KASILOF,25,,,,,,,
81344,6/21/2018,10,0,0,0,0,0,KASILOF,25,,,,,,,
81349,6/26/2018,8,0,0,0,0,0,KASILOF,26,,,,,,,
81349,6/27/2018,7,0,0,0,0,0,KASILOF,26,,,,,,,
81349,6/30/2018,3,0,0,0,0,0,KASILOF,26,,,,,,,
81351,7/25/2018,19,0,0,3,0,0,KENAI,30,,,,,,,
81351,7/26/2018,23,0,0,1,0,0,KENAI,30,,,,,,,
81356,6/20/2018,2,0,0,0,0,0,KASILOF,25,,,,,,,
81356,6/21/2018,2,0,0,0,0,0,KASILOF,25,,,,,,,
81357,7/16/2018,14,0,0,0,0,0,KASILOF,29,,,,,,,
81357,7/17/2018,16,0,0,0,0,0,KASILOF,29,,,,,,,
81357,7/18/2018,5,0,0,0,0,0,KASILOF,29,,,,,,,
81358,6/16/2018,10,0,0,0,0,0,KASILOF,24,,,,,,,
81358,6/17/2018,10,0,0,0,0,0,KASILOF,25,,,,,,,
81358,6/18/2018,10,0,0,0,0,0,KASILOF,25,,,,,,,
81361,6/20/2018,5,0,0,0,0,0,KASILOF,25,,,,,,,
81361,6/21/2018,2,0,0,0,0,0,KASILOF,25,,,,,,,
81361,6/24/2018,5,0,0,0,0,0,KASILOF,26,,,,,,,
81362,6/22/2018,7,0,0,0,0,0,KASILOF,25,,,,,,,
81362,6/23/2018,6,0,0,0,0,0,KASILOF,25,,,,,,,
81363,7/20/2018,10,0,0,0,0,0,KENAI,29,,,,,,,
81363,7/21/2018,8,0,0,0,0,0,KENAI,29,,,,,,,
81363,7/22/2018,7,0,0,0,0,0,KENAI,30,,,,,,,
81363,7/25/2018,10,0,0,0,0,0,KENAI,30,,,,,,,
81364,6/20/2018,4,0,0,0,0,0,KASILOF,25,,,,,,,
81364,6/21/2018,31,0,0,0,0,0,KASILOF,25,,,,,,,
81365,7/2/2018,21,0,0,0,0,0,KASILOF,27,,,,,,,
81366,6/20/2018,35,0,0,0,0,0,KASILOF,25,,,,,,,
81367,7/24/2018,7,0,0,1,0,2,KENAI,30,,,,,,,
81368,7/16/2018,23,0,0,0,0,0,KASILOF,29,,,,,,,
81370,7/23/2018,5,0,0,0,0,0,KENAI,30,,,,,,,
81370,7/24/2018,3,0,0,0,0,0,KENAI,30,,,,,,,
81370,7/25/2018,4,0,0,1,0,1,KENAI,30,,,,,,,
81372,7/15/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
81373,7/11/2018,12,0,0,0,0,0,KASILOF,28,,,,,,,
81373,7/15/2018,1,0,0,0,0,0,KASILOF,29,,,,,,,
81374,8/3/2018,7,0,0,4,0,0,KASILOF,31,,,,,,,
81374,8/4/2018,9,0,0,4,0,0,KASILOF,31,,,,,,,
81376,7/16/2018,1,0,0,0,0,0,KENAI,29,,,,,,,
81376,7/19/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
81377,7/23/2018,12,0,0,0,0,0,KENAI,30,,,,,,,
81377,7/24/2018,5,0,0,0,0,0,KENAI,30,,,,,,,
81377,7/25/2018,6,0,0,0,0,0,KENAI,30,,,,,,,
81377,7/26/2018,7,0,0,1,0,0,KENAI,30,,,,,,,
81380,7/25/2018,13,0,0,0,0,0,FISH CREEK,30,,,,,,,
81380,7/26/2018,23,0,0,0,0,0,FISH CREEK,30,,,,,,,
81381,6/26/2018,4,0,0,0,0,0,KASILOF,26,,,,,,,
81381,7/16/2018,8,0,0,0,0,0,KASILOF,29,,,,,,,
81381,7/18/2018,9,0,0,0,0,0,KASILOF,29,,,,,,,
81381,7/24/2018,10,0,0,0,0,0,KASILOF,30,,,,,,,
81381,7/31/2018,4,0,0,0,0,0,KASILOF,31,,,,,,,
81382,6/20/2018,11,0,0,0,0,0,KASILOF,25,,,,,,,
81382,6/21/2018,9,0,0,0,0,0,KASILOF,25,,,,,,,
81383,7/20/2018,24,0,0,0,0,0,KASILOF,29,,,,,,,
81384,7/11/2018,19,0,0,0,0,0,KASILOF,28,,,,,,,
81384,7/12/2018,4,0,0,0,0,0,KASILOF,28,,,,,,,
81384,7/13/2018,1,0,0,0,0,0,KASILOF,28,,,,,,,
81384,7/24/2018,6,0,0,0,0,0,KENAI,30,,,,,,,
81384,7/25/2018,3,0,0,2,0,0,KENAI,30,,,,,,,
81386,6/20/2018,24,0,2,0,0,0,KASILOF,25,,,,,,,
81387,7/24/2018,0,0,0,1,0,0,KENAI,30,,,,,,,
81389,6/21/2018,35,0,0,0,0,0,KASILOF,25,,,,,,,
81390,7/18/2018,25,0,0,0,0,0,KASILOF,29,,,,,,,
81391,6/21/2018,11,0,0,0,0,1,KASILOF,25,,,,,,,
81391,6/23/2018,25,0,0,0,0,0,KASILOF,25,,,,,,,
81392,7/14/2018,5,0,0,0,0,0,KENAI,28,,,,,,,
81392,7/15/2018,4,0,0,1,0,0,KENAI,29,,,,,,,
81392,7/16/2018,6,0,0,0,0,0,KENAI,29,,,,,,,
81392,7/17/2018,14,0,0,0,0,0,KENAI,29,,,,,,,
81392,7/18/2018,3,0,0,2,0,0,KENAI,29,,,,,,,
81393,7/19/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
81393,7/23/2018,1,0,0,0,0,0,KENAI,30,,,,,,,
81393,7/26/2018,5,0,0,0,0,0,KENAI,30,,,,,,,
81393,7/29/2018,7,0,0,22,0,0,KENAI,31,,,,,,,
81395,7/19/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
81395,7/20/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
81397,7/2/2018,6,0,0,0,0,0,KASILOF,27,,,,,,,
81397,7/9/2018,3,0,0,0,0,0,KASILOF,28,,,,,,,
81397,7/16/2018,6,0,0,0,0,0,KASILOF,29,,,,,,,
81397,7/30/2018,7,0,0,0,0,0,KASILOF,31,,,,,,,
81397,8/6/2018,8,0,0,0,0,0,KASILOF,32,,,,,,,
81398,6/23/2018,7,0,0,0,0,0,KASILOF,25,,,,,,,
81398,6/24/2018,12,0,0,0,0,0,KASILOF,26,,,,,,,
81399,7/15/2018,35,0,0,0,0,0,KENAI,29,,,,,,,
81400,7/17/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
81401,7/11/2018,11,0,0,0,0,0,KENAI,28,,,,,,,
81401,7/12/2018,21,0,0,0,0,0,KENAI,28,,,,,,,
81402,7/21/2018,23,0,0,0,0,0,KENAI,29,,,,,,,
81407,7/22/2018,4,0,0,0,0,0,KENAI,30,,,,,,,
81407,7/23/2018,17,0,0,0,0,0,KENAI,30,,,,,,,
81411,7/28/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
81412,6/25/2018,5,0,0,0,0,1,KASILOF,26,,,,,,,
81412,7/25/2018,16,0,0,1,0,0,KASILOF,30,,,,,,,
81413,7/18/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
81414,7/20/2018,28,0,0,2,0,0,KENAI,29,,,,,,,
81415,7/17/2018,65,0,0,0,0,0,KENAI,29,,,,,,,
81418,7/13/2018,15,0,0,0,0,0,KENAI,28,,,,,,,
81418,7/21/2018,20,0,0,0,0,0,KENAI,29,,,,,,,
81419,7/27/2018,2,0,0,0,0,0,KENAI,30,,,,,,,
81420,6/25/2018,2,0,0,0,0,0,KASILOF,26,,,,,,,
81420,6/26/2018,4,0,0,0,0,0,KASILOF,26,,,,,,,
81420,6/28/2018,3,0,0,0,0,0,KASILOF,26,,,,,,,
81420,6/29/2018,7,0,0,0,0,0,KASILOF,26,,,,,,,
81420,7/10/2018,6,0,0,0,0,0,KENAI,28,,,,,,,
81420,7/11/2018,4,0,0,0,0,0,KENAI,28,,,,,,,
81423,7/25/2018,7,0,0,0,0,0,KENAI,30,,,,,,,
81426,7/18/2018,13,0,0,0,0,0,KENAI,29,,,,,,,
81426,7/19/2018,13,0,0,0,0,0,KENAI,29,,,,,,,
81426,7/26/2018,6,0,0,0,0,0,KENAI,30,,,,,,,
81426,7/27/2018,2,0,0,1,0,0,KENAI,30,,,,,,,
81427,7/24/2018,7,0,0,0,0,0,FISH CREEK,30,,,,,,,
81427,7/27/2018,2,0,0,0,0,0,FISH CREEK,30,,,,,,,
81429,7/23/2018,10,0,0,0,0,0,KENAI,30,,,,,,,
81429,7/24/2018,35,0,0,0,0,0,KENAI,30,,,,,,,
81431,7/17/2018,13,0,0,0,0,0,KENAI,29,,,,,,,
81431,7/18/2018,13,0,0,0,0,0,KENAI,29,,,,,,,
81432,6/22/2018,21,0,0,0,0,0,KASILOF,25,,,,,,,
81433,6/23/2018,5,0,0,0,0,0,KASILOF,25,,,,,,,
81433,6/24/2018,9,0,0,0,0,0,KASILOF,26,,,,,,,
81434,7/24/2018,3,0,0,0,0,0,KENAI,30,,,,,,,
81434,7/25/2018,0,0,0,1,0,0,KENAI,30,,,,,,,
81435,6/20/2018,18,0,0,0,0,0,KASILOF,25,,,,,,,
81439,7/22/2018,6,0,0,0,0,0,KENAI,30,,,,,,,
81439,7/23/2018,7,0,0,0,0,0,KENAI,30,,,,,,,
81439,7/27/2018,6,0,0,2,0,0,KENAI,30,,,,,,,
81439,7/28/2018,6,0,0,3,0,0,KENAI,30,,,,,,,
81441,6/23/2018,2,0,0,0,0,1,KASILOF,25,,,,,,,
81441,7/27/2018,1,0,0,0,0,0,KASILOF,30,,,,,,,
81442,7/13/2018,3,0,0,0,0,0,KASILOF,28,,,,,,,
81442,7/21/2018,4,0,0,0,0,0,KENAI,29,,,,,,,
81442,7/22/2018,2,0,0,0,0,0,KENAI,30,,,,,,,
81442,7/27/2018,1,0,0,0,0,0,KENAI,30,,,,,,,
81443,6/20/2018,8,0,0,0,0,0,KASILOF,25,,,,,,,
81443,6/21/2018,12,0,0,0,0,0,KASILOF,25,,,,,,,
81444,8/3/2018,0,0,0,0,0,0,KASILOF,31,,,,,,,
81445,7/14/2018,0,0,0,0,0,0,KENAI,28,,,,,,,
81446,7/18/2018,20,0,0,0,0,0,KENAI,29,,,,,,,
81446,7/19/2018,24,0,0,0,0,0,KENAI,29,,,,,,,
81447,7/19/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
81447,7/26/2018,10,0,0,0,0,0,KENAI,30,,,,,,,
81450,6/18/2018,40,0,0,0,0,0,KASILOF,25,,,,,,,
81452,6/26/2018,5,0,0,0,0,2,KASILOF,26,,,,,,,
81452,7/2/2018,9,0,0,0,0,0,KASILOF,27,,,,,,,
81452,7/16/2018,0,0,0,0,0,2,KASILOF,29,,,,,,,
81452,8/6/2018,27,0,0,0,0,0,KASILOF,32,,,,,,,
81453,6/23/2018,10,0,0,0,0,0,KASILOF,25,,,,,,,
81455,7/18/2018,22,0,0,0,0,0,KASILOF,29,Y,2,12,,10,,
81458,7/23/2018,10,0,0,0,0,0,KENAI,30,,,,,,,
81458,7/26/2018,6,0,0,3,0,0,KENAI,30,,,,,,,
81459,6/20/2018,25,0,0,0,0,0,KASILOF,25,,,,,,,
81462,7/17/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
81462,7/28/2018,2,0,0,0,0,0,KASILOF,30,,,,,,,
81463,7/24/2018,5,0,0,1,0,0,KENAI,30,,,,,,,
81464,7/12/2018,0,0,0,0,0,0,KENAI,28,,,,,,,
81466,7/13/2018,5,0,0,0,0,0,KASILOF,28,,,,,,,
81468,6/21/2018,2,0,0,0,0,0,KASILOF,25,,,,,,,
81468,6/22/2018,2,0,0,0,0,0,KASILOF,25,,,,,,,
81473,6/24/2018,44,1,0,0,0,0,KASILOF,26,,,,,,,
81474,7/12/2018,5,0,0,0,0,0,KENAI,28,,,,,,,
81474,7/13/2018,6,0,0,0,0,0,KENAI,28,,,,,,,
81474,7/16/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
81474,7/17/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
81474,7/25/2018,10,0,0,0,0,0,KENAI,30,,,,,,,
81476,6/23/2018,35,0,0,0,0,0,KASILOF,25,,,,,,,
81478,7/30/2018,1,0,0,0,0,0,FISH CREEK,31,,,,,,,
81478,7/31/2018,9,0,0,0,0,0,FISH CREEK,31,,,,,,,
81479,7/26/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
81481,6/24/2018,14,0,0,0,0,0,KASILOF,26,,,,,,,
81484,6/22/2018,6,0,0,0,0,0,KASILOF,25,,,,,,,
81484,6/23/2018,7,0,0,0,0,0,KASILOF,25,,,,,,,
81484,6/24/2018,6,0,0,0,0,0,KASILOF,26,,,,,,,
81486,6/25/2018,1,0,0,0,0,0,KASILOF,26,,,,,,,
81486,7/10/2018,14,0,0,0,0,0,KASILOF,28,,,,,,,
81486,7/22/2018,6,0,0,0,0,0,KASILOF,30,,,,,,,
81488,7/10/2018,15,0,0,0,0,0,KASILOF,28,,,,,,,
81488,7/14/2018,11,0,0,0,0,0,KENAI,28,,,,,,,
81488,7/15/2018,4,0,0,0,0,0,KENAI,29,,,,,,,
81488,7/16/2018,24,0,0,0,0,0,KASILOF,29,,,,,,,
81488,7/17/2018,11,0,0,0,0,0,KASILOF,29,,,,,,,
81489,7/15/2018,7,0,0,0,0,0,KASILOF,29,,,,,,,
81489,7/16/2018,7,0,0,0,0,0,KASILOF,29,,,,,,,
81490,7/11/2018,20,0,0,0,0,0,KASILOF,28,,,,,,,
81490,7/18/2018,15,0,0,0,0,0,KASILOF,29,,,,,,,
81491,7/17/2018,24,0,0,0,0,0,KASILOF,29,,,,,,,
81491,7/18/2018,11,0,0,0,0,0,KASILOF,29,,,,,,,
81492,7/10/2018,12,0,0,0,0,0,KASILOF,28,,,,,,,
81492,7/11/2018,17,0,0,0,0,0,KASILOF,28,,,,,,,
81492,7/12/2018,12,0,0,1,0,0,KASILOF,28,,,,,,,
81492,7/13/2018,3,0,0,0,0,0,KASILOF,28,,,,,,,
81493,6/14/2018,0,0,0,0,0,0,KENAI,24,,,,,,,
81493,6/28/2018,0,0,0,0,0,0,KENAI,26,,,,,,,
81493,6/29/2018,0,0,0,0,0,0,KENAI,26,,,,,,,
81493,7/27/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
81494,6/24/2018,2,0,0,0,0,0,KASILOF,26,,,,,,,
81497,7/24/2018,12,0,0,0,0,0,KENAI,30,,,,,,,
81498,6/22/2018,14,0,0,0,0,0,KASILOF,25,,,,,,,
81498,6/23/2018,16,0,0,0,0,0,KASILOF,25,,,,,,,
81501,6/23/2018,11,0,0,0,0,0,KASILOF,25,,,,,,,
81503,6/21/2018,16,0,0,0,0,0,KASILOF,25,,,,,,,
81503,7/27/2018,9,0,0,0,0,0,KASILOF,30,,,,,,,
81506,7/14/2018,7,0,0,0,0,0,KENAI,28,,,,,,,
81506,7/25/2018,5,0,0,2,0,0,KENAI,30,,,,,,,
81506,7/26/2018,10,0,0,2,0,0,KENAI,30,,,,,,,
81506,7/27/2018,5,0,0,1,0,0,KENAI,30,,,,,,,
81507,7/1/2018,4,0,0,0,0,0,KASILOF,27,,,,,,,
81507,7/2/2018,5,0,0,0,0,0,KASILOF,27,,,,,,,
81507,7/3/2018,13,0,0,0,0,0,KASILOF,27,,,,,,,
81510,7/27/2018,7,0,0,0,0,0,KENAI,30,,,,,,,
81513,6/25/2018,4,0,0,0,0,3,KASILOF,26,,,,,,,
81513,8/3/2018,42,0,0,3,0,0,KASILOF,31,,,,,,,
81514,7/22/2018,16,0,0,0,0,0,KENAI,30,,,,,,,
81514,7/29/2018,21,0,0,0,0,2,KENAI,31,,,,,,,
81517,7/12/2018,20,0,0,0,0,0,KENAI,28,,,,,,,
81517,7/13/2018,15,0,0,0,0,0,KENAI,28,,,,,,,
81518,7/25/2018,13,0,0,2,0,0,KENAI,30,,,,,,,
81519,6/21/2018,20,1,0,0,0,0,KASILOF,25,,,,,,,
81519,6/23/2018,13,0,0,0,0,0,KASILOF,25,,,,,,,
81521,6/21/2018,0,0,0,0,0,0,KASILOF,25,,,,,,,
81521,6/22/2018,0,0,0,0,0,0,KASILOF,25,,,,,,,
81522,6/23/2018,35,0,0,0,0,0,KASILOF,25,,,,,,,
81523,7/25/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
81524,7/28/2018,2,0,0,0,0,0,KASILOF,30,,,,,,,
81525,7/11/2018,39,0,0,0,0,3,KASILOF,28,,,,,,,
81525,7/12/2018,14,0,0,0,0,0,KASILOF,28,,,,,,,
81528,6/24/2018,14,0,0,0,0,0,KASILOF,26,,,,,,,
81529,7/17/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
81529,7/18/2018,9,0,0,0,0,0,KENAI,29,,,,,,,
81529,7/19/2018,11,0,0,0,0,0,KENAI,29,,,,,,,
81531,6/24/2018,13,0,0,0,0,0,KASILOF,26,,,,,,,
81533,7/31/2018,2,0,0,2,0,0,KENAI,31,,,,,,,
81534,7/20/2018,14,0,0,1,0,0,KENAI,29,,,,,,,
81534,7/29/2018,7,0,1,2,0,0,KENAI,31,,,,,,,
81536,7/20/2018,6,0,0,0,0,0,KENAI,29,,,,,,,
81537,6/24/2018,15,0,0,0,0,0,KASILOF,26,,,,,,,
81538,6/22/2018,3,0,0,0,0,0,KASILOF,25,,,,,,,
81538,6/23/2018,6,0,0,0,0,0,KASILOF,25,,,,,,,
81538,6/24/2018,7,0,0,0,0,0,KASILOF,26,,,,,,,
81539,7/17/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
81540,6/25/2018,8,0,0,0,1,0,KASILOF,26,,,,,,,
81540,7/5/2018,16,0,0,0,1,0,KASILOF,27,,,,,,,
81543,6/25/2018,5,0,0,0,0,1,KASILOF,26,,,,,,,
81545,7/27/2018,25,0,0,0,0,0,KENAI,30,,,,,,,
81547,7/27/2018,5,0,0,11,0,0,KENAI,30,,,,,,,
81548,6/22/2018,3,0,0,0,0,0,KASILOF,25,,,,,,,
81549,6/26/2018,1,0,0,0,0,0,KASILOF,26,,,,,,,
81550,7/17/2018,10,0,0,0,0,3,KENAI,29,,,,,,,
81550,7/18/2018,10,0,0,0,0,2,KENAI,29,,,,,,,
81552,7/12/2018,1,0,0,0,0,0,KENAI,28,,,,,,,
81552,7/14/2018,4,0,0,0,0,0,KENAI,28,,,,,,,
81552,7/15/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
81552,7/16/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
81552,7/18/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
81553,7/20/2018,9,0,0,0,0,0,KENAI,29,,,,,,,
81554,7/13/2018,1,0,0,0,0,1,KENAI,28,,,,,,,
81554,7/14/2018,1,0,0,0,0,0,KENAI,28,,,,,,,
81558,7/16/2018,9,0,0,0,0,0,KASILOF,29,,,,,,,
81558,7/17/2018,16,0,0,0,0,0,KASILOF,29,,,,,,,
81566,7/11/2018,5,0,0,0,0,0,KASILOF,28,,,,,,,
81566,7/17/2018,3,0,0,0,0,0,KASILOF,29,,,,,,,
81566,7/18/2018,5,0,0,0,0,0,KASILOF,29,,,,,,,
81567,7/17/2018,6,0,0,0,0,0,KASILOF,29,,,,,,,
81567,7/18/2018,8,0,0,0,0,0,KASILOF,29,,,,,,,
81568,7/4/2018,0,0,0,0,0,0,KASILOF,27,,,,,,,
81568,7/29/2018,14,0,0,0,0,0,FISH CREEK,31,,,,,,,
81572,6/23/2018,25,0,0,0,0,0,KASILOF,25,,,,,,,
81573,7/27/2018,22,0,0,0,0,0,KENAI,30,,,,,,,
81573,7/28/2018,25,0,0,0,0,0,KENAI,30,,,,,,,
81573,7/29/2018,8,0,0,0,0,0,KENAI,31,,,,,,,
81574,6/22/2018,17,0,0,0,0,0,KASILOF,25,,,,,,,
81574,6/23/2018,15,1,0,0,0,0,KASILOF,25,,,,,,,
81575,7/18/2018,10,0,0,0,0,0,KENAI,29,,,,,,,
81575,7/19/2018,12,0,0,0,0,0,KENAI,29,,,,,,,
81575,7/20/2018,12,0,0,1,0,0,KENAI,29,,,,,,,
81576,6/26/2018,10,0,0,0,0,0,KASILOF,26,,,,,,,
81577,7/21/2018,3,0,0,0,0,0,KENAI,29,,,,,,,
81580,7/18/2018,24,0,0,0,0,0,KENAI,29,,,,,,,
81581,7/28/2018,0,0,0,2,0,0,KENAI,30,,,,,,,
81582,7/15/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
81582,7/16/2018,2,0,0,0,0,0,KASILOF,29,,,,,,,
81582,7/17/2018,10,0,0,0,0,0,KASILOF,29,,,,,,,
81582,7/18/2018,5,0,0,0,0,0,KASILOF,29,,,,,,,
81583,6/23/2018,1,0,0,0,0,2,KASILOF,25,,,,,,,
81585,6/27/2018,2,0,0,0,0,0,KASILOF,26,,,,,,,
81586,7/18/2018,27,0,0,0,0,0,KENAI,29,,,,,,,
81588,6/22/2018,5,0,0,0,0,0,KASILOF,25,,,,,,,
81588,6/23/2018,10,0,0,0,0,0,KASILOF,25,,,,,,,
81588,6/24/2018,10,0,0,0,0,0,KASILOF,26,,,,,,,
81589,6/26/2018,50,0,0,0,0,8,KASILOF,26,,,,,,,
81589,6/27/2018,25,0,0,0,0,0,KASILOF,26,,,,,,,
81590,6/22/2018,4,0,0,0,0,0,KASILOF,25,,,,,,,
81590,6/23/2018,7,0,0,0,0,0,KASILOF,25,,,,,,,
81590,6/24/2018,8,0,0,0,0,0,KASILOF,26,,,,,,,
81591,6/29/2018,18,0,0,0,0,4,KASILOF,26,,,,,,,
81592,7/15/2018,1,0,0,0,0,0,KENAI,29,,,,,,,
81592,7/18/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
81592,7/21/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
81592,7/29/2018,4,0,0,0,0,2,KENAI,31,,,,,,,
81593,7/10/2018,4,0,0,0,0,0,KASILOF,28,,,,,,,
81593,7/11/2018,58,0,0,0,0,0,KASILOF,28,,,,,,,
81593,7/20/2018,17,0,0,1,0,0,KASILOF,29,,,,,,,
81594,7/20/2018,6,0,0,1,0,0,KENAI,29,,,,,,,
81594,7/27/2018,4,0,0,1,0,0,KENAI,30,,,,,,,
81595,7/27/2018,3,0,0,0,0,0,KENAI,30,,,,,,,
81595,8/1/2018,10,0,0,3,0,0,KASILOF,31,,,,,,,
81595,8/2/2018,5,0,0,0,0,0,KASILOF,31,,,,,,,
81595,8/6/2018,9,0,0,0,5,0,KASILOF,32,,,,,,,
81595,8/7/2018,4,0,0,2,2,0,KASILOF,32,,,,,,,
