Pike #,Samplers,Section,Date,Start Time,Stop time,Species,Fork length,Tag #,Comments,Event,Gear
901,EH CJ,6,6/29/2018 10:54,6/29/2018 10:54,6/30/2018 10:11,NP,325,,,Recap,GN
902,EH CJ,6,6/29/2018 10:54,6/29/2018 10:54,6/30/2018 10:11,NP,260,,,Recap,GN
903,EH CJ,6,6/29/2018 10:54,6/29/2018 10:54,6/30/2018 10:11,NP,286,,,Recap,GN
904,EH CJ,6,6/29/2018 11:00,6/29/2018 11:00,6/30/2018 10:21,NP,350,,,Recap,GN
905,EH CJ,6,6/29/2018 11:00,6/29/2018 11:00,6/30/2018 10:21,NP,315,,,Recap,GN
906,EH CJ,6,6/29/2018 11:00,6/29/2018 11:00,6/30/2018 10:21,NP,300,,,Recap,GN
907,EH CJ,6,6/29/2018 11:00,6/29/2018 11:00,6/30/2018 10:21,NP,387,,,Recap,GN
908,EH CJ,6,6/29/2018 11:00,6/29/2018 11:00,6/30/2018 10:21,NP,332,,,Recap,GN
909,EH CJ,6,6/29/2018 11:00,6/29/2018 11:00,6/30/2018 10:21,NP,321,,,Recap,GN
910,EH CJ,6,6/29/2018 11:03,6/29/2018 11:03,6/30/2018 10:32,NP,297,,,Recap,GN
911,EH CJ,6,6/29/2018 11:03,6/29/2018 11:03,6/30/2018 10:32,NP,240,,,Recap,GN
912,EH CJ,6,6/29/2018 11:03,6/29/2018 11:03,6/30/2018 10:32,NP,365,,,Recap,GN
913,EH CJ,6,6/29/2018 11:03,6/29/2018 11:03,6/30/2018 10:32,NP,249,,,Recap,GN
914,EH CJ,6,6/29/2018 11:03,6/29/2018 11:03,6/30/2018 10:32,NP,249,,,Recap,GN
915,EH CJ,6,6/29/2018 11:03,6/29/2018 11:03,6/30/2018 10:32,NP,276,,,Recap,GN
916,EH CJ,6,6/29/2018 11:03,6/29/2018 11:03,6/30/2018 10:32,NP,224,,,Recap,GN
917,EH CJ,6,6/29/2018 11:03,6/29/2018 11:03,6/30/2018 10:32,NP,269,,,Recap,GN
918,EH CJ,6,6/29/2018 11:03,6/29/2018 11:03,6/30/2018 10:32,NP,308,,,Recap,GN
919,EH CJ,6,6/29/2018 11:03,6/29/2018 11:03,6/30/2018 10:32,NP,,,"Predation, head only",Recap,GN
920,EH CJ,6,6/29/2018 11:10,6/29/2018 11:10,6/30/2018 10:44,NP,330,,,Recap,GN
921,EH CJ,6,6/29/2018 11:10,6/29/2018 11:10,6/30/2018 10:44,NP,258,,,Recap,GN
922,EH CJ,6,6/29/2018 11:10,6/29/2018 11:10,6/30/2018 10:44,NP,323,,,Recap,GN
923,EH CJ,6,6/29/2018 11:10,6/29/2018 11:10,6/30/2018 10:44,NP,275,,,Recap,GN
924,EH CJ,6,6/29/2018 11:10,6/29/2018 11:10,6/30/2018 10:44,NP,263,,,Recap,GN
925,EH CJ,6,6/29/2018 11:10,6/29/2018 11:10,6/30/2018 10:44,NP,248,,,Recap,GN
926,EH CJ,6,6/29/2018 11:10,6/29/2018 11:10,6/30/2018 10:44,NP,254,,,Recap,GN
927,EH CJ,6,6/29/2018 11:16,6/29/2018 11:16,6/30/2018 10:56,NP,348,,,Recap,GN
928,EH CJ,6,6/29/2018 11:16,6/29/2018 11:16,6/30/2018 10:56,NP,285,,,Recap,GN
929,EH CJ,6,6/29/2018 11:16,6/29/2018 11:16,6/30/2018 10:56,NP,239,,,Recap,GN
930,EH CJ,6,6/29/2018 11:16,6/29/2018 11:16,6/30/2018 10:56,NP,282,,,Recap,GN
931,EH CJ,6,6/29/2018 11:16,6/29/2018 11:16,6/30/2018 10:56,NP,349,,,Recap,GN
932,EH CJ,6,6/29/2018 11:21,6/29/2018 11:21,6/30/2018 11:03,NP,282,,,Recap,GN
933,EH CJ,6,6/29/2018 11:21,6/29/2018 11:21,6/30/2018 11:03,NP,253,,,Recap,GN
934,EH CJ,6,6/29/2018 11:21,6/29/2018 11:21,6/30/2018 11:03,NP,320,,,Recap,GN
935,EH CJ,6,6/29/2018 11:21,6/29/2018 11:21,6/30/2018 11:03,NP,358,,,Recap,GN
936,EH CJ,6,6/29/2018 11:21,6/29/2018 11:21,6/30/2018 11:03,NP,330,1849,,Recap,GN
937,EH CJ,6,6/29/2018 11:21,6/29/2018 11:21,6/30/2018 11:03,NP,265,,,Recap,GN
938,EH CJ,6,6/29/2018 11:21,6/29/2018 11:21,6/30/2018 11:03,NP,233,,,Recap,GN
939,EH CJ,6,6/29/2018 11:21,6/29/2018 11:21,6/30/2018 11:03,NP,310,,,Recap,GN
940,EH CJ,6,6/29/2018 11:21,6/29/2018 11:21,6/30/2018 11:03,NP,249,,,Recap,GN
941,EH CJ,6,6/29/2018 11:21,6/29/2018 11:21,6/30/2018 11:03,NP,327,,,Recap,GN
942,EH CJ,6,6/29/2018 11:21,6/29/2018 11:21,6/30/2018 11:03,NP,216,,,Recap,GN
943,EH CJ,6,6/29/2018 11:25,6/29/2018 11:25,6/30/2018 11:25,NP,468,1848,,Recap,GN
944,EH CJ,6,6/29/2018 11:25,6/29/2018 11:25,6/30/2018 11:25,NP,307,,,Recap,GN
945,EH CJ,6,6/29/2018 11:25,6/29/2018 11:25,6/30/2018 11:25,NP,297,,,Recap,GN
946,EH CJ,6,6/29/2018 11:25,6/29/2018 11:25,6/30/2018 11:25,NP,308,,,Recap,GN
947,EH CJ,6,6/29/2018 11:25,6/29/2018 11:25,6/30/2018 11:25,NP,306,,,Recap,GN
948,EH CJ,6,6/29/2018 11:25,6/29/2018 11:25,6/30/2018 11:25,NP,363,,,Recap,GN
949,EH CJ,6,6/29/2018 11:25,6/29/2018 11:25,6/30/2018 11:25,NP,325,,,Recap,GN
950,EH CJ,6,6/29/2018 11:25,6/29/2018 11:25,6/30/2018 11:25,NP,292,,,Recap,GN
951,EH CJ,6,6/29/2018 11:25,6/29/2018 11:25,6/30/2018 11:25,NP,350,,,Recap,GN
952,EH CJ,6,6/29/2018 11:25,6/29/2018 11:25,6/30/2018 11:25,NP,273,,,Recap,GN
953,EH CJ,6,6/29/2018 11:25,6/29/2018 11:25,6/30/2018 11:25,NP,313,,,Recap,GN
954,EH CJ,6,6/29/2018 11:25,6/29/2018 11:25,6/30/2018 11:25,NP,279,,,Recap,GN
955,EH CJ,6,6/29/2018 11:25,6/29/2018 11:25,6/30/2018 11:25,NP,342,,,Recap,GN
1,EH Ben,3,6/21/2018,9:00,17:00,NP,390,,,Recap,HL
2,EH Ben,3,6/21/2018,9:00,17:00,NP,460,1251,,Recap,HL
3,EH Ben,3,6/21/2018,9:00,17:00,NP,372,1228,,Recap,HL
4,EH Ben,3,6/21/2018,9:00,17:00,NP,409,1512,,Recap,HL
5,EH Ben,3,6/21/2018,9:00,17:00,NP,400,1044,,Recap,HL
6,EH Ben,3,6/21/2018,9:00,17:00,NP,429,1224,,Recap,HL
7,EH Ben,3,6/21/2018,9:00,17:00,NP,468,1157,,Recap,HL
8,EH Ben,3,6/21/2018,9:00,17:00,NP,440,,,Recap,HL
9,EH Ben,3,6/21/2018,9:00,17:00,NP,385,,,Recap,HL
10,"Jillian, GVD",3,6/21/2018,9:00,17:00,NP,430,1158,,Recap,HL
11,"Jillian, GVD",3,6/21/2018,9:00,17:00,NP,503,1873,,Recap,HL
12,"Jillian, GVD",3,6/21/2018,9:00,17:00,NP,317,,,Recap,HL
13,"Jillian, GVD",3,6/21/2018,9:00,17:00,NP,438,1855,,Recap,HL
14,"Jillian, GVD",3,6/21/2018,9:00,17:00,NP,554,1899,,Recap,HL
15,"Jillian, GVD",3,6/21/2018,9:00,17:00,NP,379,,,Recap,HL
16,"Jillian, GVD",3,6/21/2018,9:00,17:00,NP,482,1286,,Recap,HL
17,"Jillian, GVD",3,6/21/2018,9:00,17:00,NP,345,,,Recap,HL
18,"Jillian, GVD",3,6/21/2018,9:00,17:00,NP,346,,,Recap,HL
19,"Jillian, GVD",3,6/21/2018,9:00,17:00,NP,483,,,Recap,HL
20,"Jillian, GVD",3,6/21/2018,9:00,17:00,NP,469,1370,,Recap,HL
21,"Jillian, GVD",3,6/21/2018,9:00,17:00,NP,480,1898,,Recap,HL
22,"Jillian, GVD",3,6/21/2018,9:00,17:00,NP,416,1544,,Recap,HL
23,"Jillian, GVD",3,6/21/2018,9:00,17:00,NP,260,,,Recap,HL
24,"Jillian, GVD",3,6/21/2018,9:00,17:00,NP,428,,,Recap,HL
25,"Jillian, GVD",3,6/21/2018,9:00,17:00,NP,420,,,Recap,HL
26,"Jillian, GVD",3,6/21/2018,9:00,17:00,NP,364,,,Recap,HL
27,"Jillian, GVD",3,6/21/2018,9:00,17:00,NP,293,,,Recap,HL
28,EH Ben,4,6/22/2018,9:00,17:00,NP,615,1331,,Recap,HL
29,EH Ben,4,6/22/2018,9:00,17:00,NP,500,,,Recap,HL
30,EH Ben,4,6/22/2018,9:00,17:00,NP,420,,,Recap,HL
31,EH Ben,4,6/22/2018,9:00,17:00,NP,392,1095,,Recap,HL
32,EH Ben,4,6/22/2018,9:00,17:00,NP,425,,,Recap,HL
33,EH Ben,4,6/22/2018,9:00,17:00,NP,390,,,Recap,HL
34,EH Ben,4,6/22/2018,9:00,17:00,NP,489,1375,,Recap,HL
35,EH Ben,4,6/22/2018,9:00,17:00,NP,400,,,Recap,HL
36,EH Ben,4,6/22/2018,9:00,17:00,NP,405,1055,,Recap,HL
37,EH Ben,4,6/22/2018,9:00,17:00,NP,375,,,Recap,HL
38,EH Ben,4,6/22/2018,9:00,17:00,NP,399,1050,,Recap,HL
39,"Jillian, GVD",4,6/22/2018,9:02,17:02,NP,372,1052,,Recap,HL
40,"Jillian, GVD",4,6/22/2018,9:02,17:02,NP,394,1392,,Recap,HL
41,"Jillian, GVD",4,6/22/2018,9:02,17:02,NP,411,,,Recap,HL
42,"Jillian, GVD",4,6/22/2018,9:02,17:02,NP,394,,,Recap,HL
43,"Jillian, GVD",4,6/22/2018,9:02,17:02,NP,348,,,Recap,HL
44,"Jillian, GVD",4,6/22/2018,9:02,17:02,NP,290,,,Recap,HL
45,"Jillian, GVD",4,6/22/2018,9:02,17:02,NP,401,,,Recap,HL
46,"Jillian, GVD",4,6/22/2018,9:02,17:02,NP,402,1067,,Recap,HL
47,"Jillian, GVD",4,6/22/2018,9:02,17:02,NP,329,,,Recap,HL
48,"Jillian, GVD",4,6/22/2018,9:02,17:02,NP,376,,,Recap,HL
49,"Jillian, GVD",4,6/22/2018,9:02,17:02,NP,394,1080,,Recap,HL
50,"Jillian, GVD",4,6/22/2018,9:02,17:02,NP,365,,,Recap,HL
51,"Jillian, GVD",4,6/22/2018,9:02,17:02,NP,373,1389,,Recap,HL
52,"Jillian, GVD",4,6/22/2018,9:02,17:02,NP,358,,,Recap,HL
53,"Jillian, GVD",4,6/22/2018,9:02,17:02,NP,384,,,Recap,HL
54,EH Ben,5,6/23/2018,9:00,17:00,NP,530,1033,,Recap,HL
55,EH Ben,5,6/23/2018,9:00,17:00,NP,630,1364,,Recap,HL
56,EH Ben,5,6/23/2018,9:00,17:00,NP,450,1403,,Recap,HL
57,EH Ben,5,6/23/2018,9:00,17:00,NP,652,,,Recap,HL
58,"Jillian, GVD",6,6/23/2018,9:18,16:10,NP,366,,,Recap,HL
59,"Jillian, GVD",6,6/23/2018,9:18,16:10,NP,503,1540,,Recap,HL
60,"Jillian, GVD",6,6/23/2018,9:18,16:10,NP,810,,,Recap,HL
61,"Jillian, GVD",6,6/23/2018,9:18,16:10,NP,368,,,Recap,HL
62,"Jillian, GVD",6,6/23/2018,9:18,16:10,NP,296,,,Recap,HL
63,"Jillian, GVD",6,6/23/2018,9:18,16:10,NP,368,,,Recap,HL
64,"Jillian, GVD",6,6/23/2018,9:18,16:10,NP,296,,,Recap,HL
65,"Jillian, GVD",6,6/23/2018,9:18,16:10,NP,368,,,Recap,HL
66,"Jillian, GVD",6,6/23/2018,9:18,16:10,NP,305,,,Recap,HL
67,"Jillian, GVD",6,6/23/2018,9:18,16:10,NP,409,,,Recap,HL
68,EH Ben,1,6/24/2018,9:00,17:00,NP,419,1338,,Recap,HL
69,EH Andy,2,6/25/2018,9:00,17:00,NP,379,,,Recap,HL
70,EH Andy,2,6/25/2018,9:00,17:00,NP,363,1867,,Recap,HL
71,EH Andy,2,6/25/2018,9:00,17:00,NP,505,1374,,Recap,HL
72,"GVD, SVD",2,6/25/2018,9:05,17:05,NP,387,1213,,Recap,HL
73,Andy Justin,3,6/26/2018,9:00,13:45,NP,245,,,Recap,HL
74,Andy Justin,3,6/26/2018,9:00,13:45,NP,243,,,Recap,HL
75,Andy Justin,4,6/27/2018,9:47,17:15,NP,374,,,Recap,HL
76,Andy Justin,4,6/27/2018,9:47,17:15,NP,323,,,Recap,HL
77,Andy Justin,4,6/27/2018,9:47,17:15,NP,412,1811,,Recap,HL
78,Andy Justin,4,6/27/2018,9:47,17:15,NP,389,,,Recap,HL
79,Andy Justin,4,6/27/2018,9:47,17:15,NP,376,,,Recap,HL
80,Andy Justin,4,6/27/2018,9:47,17:15,NP,352,,,Recap,HL
81,Andy Justin,4,6/27/2018,9:47,17:15,NP,321,,,Recap,HL
82,Andy Justin,4,6/27/2018,9:47,17:15,NP,351,,,Recap,HL
83,Andy Justin,4,6/27/2018,9:47,17:15,NP,423,1092,,Recap,HL
84,Andy Justin,4,6/27/2018,9:47,17:15,NP,353,,,Recap,HL
85,Andy Justin,4,6/27/2018,9:47,17:15,NP,408,1449,,Recap,HL
86,Andy Justin,4,6/27/2018,9:47,17:15,NP,325,,,Recap,HL
87,Andy Justin,4,6/27/2018,9:47,17:15,NP,363,1432,,Recap,HL
88,Andy Justin,4,6/27/2018,9:47,17:15,NP,369,1806,,Recap,HL
89,Andy Justin,4,6/27/2018,9:47,17:15,NP,330,,,Recap,HL
90,Andy Justin,4,6/27/2018,9:47,17:15,NP,360,,,Recap,HL
91,Andy Justin,4,6/27/2018,9:47,17:15,NP,320,1091,,Recap,HL
92,Andy Justin,4,6/27/2018,9:47,17:15,NP,325,,,Recap,HL
93,Andy Justin,4,6/27/2018,9:47,17:15,NP,403,1820,,Recap,HL
94,Andy Justin,4,6/27/2018,9:47,17:15,NP,327,,,Recap,HL
95,Andy Justin,4,6/27/2018,9:47,17:15,NP,330,,,Recap,HL
96,Andy Justin,4,6/27/2018,9:47,17:15,NP,345,1471,,Recap,HL
97,Andy Justin,4,6/27/2018,9:47,17:15,NP,387,,,Recap,HL
98,Andy Justin,4,6/27/2018,9:47,17:15,NP,459,1120,,Recap,HL
99,Andy Justin,4,6/27/2018,9:47,17:15,NP,368,1813,,Recap,HL
100,Andy Justin,4,6/27/2018,9:47,17:15,NP,280,,,Recap,HL
101,Andy Justin,4,6/27/2018,9:47,17:15,NP,247,,,Recap,HL
102,Andy Justin,4,6/27/2018,9:47,17:15,NP,373,,,Recap,HL
103,Andy Justin,4,6/27/2018,9:47,17:15,NP,385,,,Recap,HL
1,PB NS,Outlet,,6/22/2018,,NP,474,,,Recap,Fyke
2,PB NS,Outlet,,6/22/2018,,NP,386,1169,,Recap,Fyke
3,PB NS,Outlet,,6/22/2018,,NP,443,1242,,Recap,Fyke
4,PB NS,Outlet,,6/22/2018,,NP,460,1282,,Recap,Fyke
5,PB NS,Outlet,6/22/2018,6/23/2018,,NP,430,1519,,Recap,Fyke
6,PB NS,Outlet,6/22/2018,6/23/2018,,NP,488,1509,,Recap,Fyke
,PB CJ,Outlet,5/31/2018,6/1/2018,,NP,484,1024,,Mark,Fyke
,PB CJ,Outlet,5/31/2018,6/1/2018,,NP,413,1023,,Mark,Fyke
,PB CJ,Outlet,5/31/2018,6/1/2018,,NP,483,1022,,Mark,Fyke
,PB CJ,Outlet,5/31/2018,6/1/2018,,NP,422,,Mort,Mark,Fyke
,PB CJ,Outlet,5/31/2018,6/1/2018,,NP,417,1021,,Mark,Fyke
,PB CJ,Outlet,5/31/2018,6/1/2018,,NP,404,1020,,Mark,Fyke
,PB CJ,Outlet,5/31/2018,6/1/2018,,NP,410,,Fyke Mort 1019,Mark,Fyke
,PB CJ,Outlet,5/31/2018,6/1/2018,,NP,453,1018,,Mark,Fyke
,PB CJ,Outlet,5/31/2018,6/1/2018,,NP,410,,Fyke Mort 1017,Mark,Fyke
,PB CJ,Outlet,5/31/2018,6/1/2018,,NP,450,1016,,Mark,Fyke
,PB CJ,Outlet,5/31/2018,6/1/2018,,NP,474,1015,,Mark,Fyke
,PB CJ,Outlet,5/31/2018,6/1/2018,,NP,370,1014,,Mark,Fyke
,PB CJ,Outlet,5/31/2018,6/1/2018,,NP,390,1013,,Mark,Fyke
,PB CJ,Outlet,5/31/2018,6/1/2018,,NP,408,1012,,Mark,Fyke
,PB CJ,Outlet,5/31/2018,6/1/2018,,NP,408,1011,,Mark,Fyke
,PB CJ,Outlet,5/31/2018,6/1/2018,,NP,356,1010,,Mark,Fyke
,PB CJ,Outlet,5/31/2018,6/1/2018,,NP,367,,Mort,Mark,Fyke
,PB CJ,Outlet,5/31/2018,6/1/2018,,NP,320,,Mort,Mark,Fyke
,PB CJ,Outlet,5/31/2018,6/1/2018,,NP,395,,Mort,Mark,Fyke
,PB CJ,Outlet,6/1/2018,6/2/2018,,NP,497,1349,,Mark,Fyke
,PB CJ,Outlet,6/1/2018,6/2/2018,,NP,450,,Mort,Mark,Fyke
,PB CJ,Outlet,6/2/2018,6/3/2018,,RT,300,,,Mark,Fyke
,PB CJ,Outlet,6/2/2018,6/3/2018,,NP,404,1371,,Mark,Fyke
,PB CJ,Outlet,6/2/2018,6/3/2018,,NP,452,1370,,Mark,Fyke
,PB CJ,Outlet,6/2/2018,6/3/2018,,NP,408,,Fyke Mort 1369,Mark,Fyke
,PB CJ,Outlet,6/2/2018,6/3/2018,,NP,460,,Mort,Mark,Fyke
,PB CJ,Outlet,6/2/2018,6/3/2018,,NP,366,,Mort,Mark,Fyke
,PB CJ,Outlet,6/3/2018,6/4/2018,,NP,350,1799,,Mark,Fyke
,PB CJ,Outlet,6/3/2018,6/4/2018,,NP,368,1798,,Mark,Fyke
,PB CJ,Outlet,6/3/2018,6/4/2018,,NP,381,1774,,Mark,Fyke
,PB CJ,Outlet,6/3/2018,6/4/2018,,NP,331,1797,,Mark,Fyke
,PB CJ,Outlet,6/3/2018,6/4/2018,,NP,374,,Tag Number 3773???,Mark,Fyke
,PB CJ,Outlet,6/3/2018,6/4/2018,,NP,359,,Mort,Mark,Fyke
,PB CJ,Outlet,6/3/2018,6/4/2018,,NP,309,,Mort,Mark,Fyke
,PB CJ,Outlet,6/3/2018,6/4/2018,,NP,395,,Mort,Mark,Fyke
,PB CJ,Outlet,6/3/2018,6/4/2018,,NP,395,,Mort,Mark,Fyke
,PB CJ,Outlet,6/3/2018,6/4/2018,,NP,425,,Mort,Mark,Fyke
,PB CJ,Outlet,,6/7/2018,,NP,392,1792,,Mark,Fyke
,PB CJ,Outlet,,6/7/2018,,NP,386,,Mort,Mark,Fyke
,PB CJ,Outlet,,6/7/2018,,NP,402,,Mort,Mark,Fyke
